# generated-by: python -m ebr normalize --spec research/baselines/specs/EXP-BASE-SIZE-small.yaml --include-incomplete
# tool: ebr 0.1.0 (research/tools/ebr)
# tool-git-sha: ab31252312efde894207d1dacdd421d54c7f9e97
# experiment: EXP-BASE-SIZE
# input: research/raw/EXP-BASE-SIZE/20260917T031201Z-e86b28.jsonl sha256=None
# input: research/raw/EXP-BASE-SIZE/size-small-20260917T033541Z.jsonl.gz sha256=d579b69af1eb5c5200a81e933dc563313708ae9ac27cacfbd39b26621d92f6f0
# do-not-edit: regenerate with the generated-by command; no number here is hand-entered
env_id,candidate,item_key,metric,family,unit,decision_grade,n,median,p90,p95,iqr,mad,min,max,mean,geomean
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f01-tuning-ripgrep-14-1-1-git,output_bytes,size,B,True,1,663395,663395,663395,0,0,663395,663395,663395,663395
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f01-tuning-zstd-v1-5-7-git,output_bytes,size,B,True,2,2720269,2720269,2720269,0,0,2720269,2720269,2720269,2720269
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f04-tuning-sourcelike,output_bytes,size,B,True,1,3595477,3595477,3595477,0,0,3595477,3595477,3595477,3595477
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f05-tuning-gen-logs-a-small,output_bytes,size,B,True,1,2306729,2306729,2306729,0,0,2306729,2306729,2306729,2306729
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f06-tuning-census-popest-2023,output_bytes,size,B,True,1,657538,657538,657538,0,0,657538,657538,657538,657538
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f06-tuning-gen-structured-a-small,output_bytes,size,B,True,2,3538891,3538891,3538891,0,0,3538891,3538891,3538891,3538891
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f07-tuning-gen-numeric-a-small,output_bytes,size,B,True,1,8062192,8062192,8062192,0,0,8062192,8062192,8062192,8062192
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f07-tuning-silesia-sao,output_bytes,size,B,True,1,5332908,5332908,5332908,0,0,5332908,5332908,5332908,5332908
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f07-tuning-silesia-xray,output_bytes,size,B,True,1,6037878,6037878,6037878,0,0,6037878,6037878,6037878,6037878
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f08-tuning-gen-sqlite-tpch-small,output_bytes,size,B,True,1,3609883,3609883,3609883,0,0,3609883,3609883,3609883,3609883
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f11-alpine-324-apks,output_bytes,size,B,True,1,10059746,10059746,10059746,0,0,10059746,10059746,10059746,10059746
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f12-tuning-kodak-jpeg-edge-cases-small,output_bytes,size,B,True,2,6675394,6675394,6675394,0,0,6675394,6675394,6675394,6675394
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f13-tuning-kodak-image-codecs-small,output_bytes,size,B,True,1,13417277,13417277,13417277,0,0,13417277,13417277,13417277,13417277
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f13-tuning-nasa-ntrs-pdf-small,output_bytes,size,B,True,1,14441464,14441464,14441464,0,0,14441464,14441464,14441464,14441464
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f14-apache-maven-3916-bin-tarball,output_bytes,size,B,True,1,9277516,9277516,9277516,0,0,9277516,9277516,9277516,9277516
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f14-gen-nested-archives-py,output_bytes,size,B,True,1,3793149,3793149,3793149,0,0,3793149,3793149,3793149,3793149
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f16-alpine-3241-minirootfs-ext4-qcow2,output_bytes,size,B,True,1,3724412,3724412,3724412,0,0,3724412,3724412,3724412,3724412
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f18-tuning-lz4-releases-1-9-to-1-10,output_bytes,size,B,True,2,2458145,2458145,2458145,0,0,2458145,2458145,2458145,2458145
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,validation/f01-validation-redis-7-2-16-git,output_bytes,size,B,True,1,4136681,4136681,4136681,0,0,4136681,4136681,4136681,4136681
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,validation/f02-validation-cjson-cmake-build,output_bytes,size,B,True,1,2047800,2047800,2047800,0,0,2047800,2047800,2047800,2047800
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,validation/f05-validation-rfc-texts,output_bytes,size,B,True,1,1045783,1045783,1045783,0,0,1045783,1045783,1045783,1045783
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,validation/f06-validation-osm-monaco-20250101-xml,output_bytes,size,B,True,2,1216377,1216377,1216377,0,0,1216377,1216377,1216377,1216377
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,validation/f08-validation-sakila-sqlite,output_bytes,size,B,True,1,1690647,1690647,1690647,0,0,1690647,1690647,1690647,1690647
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,validation/f12-validation-fsa-jpeg-edge-cases-small,output_bytes,size,B,True,1,4622643,4622643,4622643,0,0,4622643,4622643,4622643,4622643
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,validation/f13-validation-federal-register-pdf-small,output_bytes,size,B,True,1,12715034,12715034,12715034,0,0,12715034,12715034,12715034,12715034
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,validation/f13-validation-fsa-image-codecs-small,output_bytes,size,B,True,1,9637326,9637326,9637326,0,0,9637326,9637326,9637326,9637326
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,validation/f18-validation-cjson-releases,output_bytes,size,B,True,1,3636291,3636291,3636291,0,0,3636291,3636291,3636291,3636291
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f01-tuning-ripgrep-14-1-1-git,input_bytes,size,B,True,1,3025946,3025946,3025946,0,0,3025946,3025946,3025946,3025946
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f01-tuning-zstd-v1-5-7-git,input_bytes,size,B,True,2,8354806,8354806,8354806,0,0,8354806,8354806,8354806,8354806
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f04-tuning-sourcelike,input_bytes,size,B,True,1,7135147,7135147,7135147,0,0,7135147,7135147,7135147,7135147
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f05-tuning-gen-logs-a-small,input_bytes,size,B,True,1,12000078,12000078,12000078,0,0,12000078,12000078,12000078,12000078
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f06-tuning-census-popest-2023,input_bytes,size,B,True,1,1428893,1428893,1428893,0,0,1428893,1428893,1428893,1428893
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f06-tuning-gen-structured-a-small,input_bytes,size,B,True,2,14211346,14211346,14211346,0,0,14211346,14211346,14211346,14211346
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f07-tuning-gen-numeric-a-small,input_bytes,size,B,True,1,12292022,12292022,12292022,0,0,12292022,12292022,12292022,12292022
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f07-tuning-silesia-sao,input_bytes,size,B,True,1,7251944,7251944,7251944,0,0,7251944,7251944,7251944,7251944
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f07-tuning-silesia-xray,input_bytes,size,B,True,1,8474240,8474240,8474240,0,0,8474240,8474240,8474240,8474240
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f08-tuning-gen-sqlite-tpch-small,input_bytes,size,B,True,1,10383360,10383360,10383360,0,0,10383360,10383360,10383360,10383360
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f11-alpine-324-apks,input_bytes,size,B,True,1,10071278,10071278,10071278,0,0,10071278,10071278,10071278,10071278
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f12-tuning-kodak-jpeg-edge-cases-small,input_bytes,size,B,True,2,9116188,9116188,9116188,0,0,9116188,9116188,9116188,9116188
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f13-tuning-kodak-image-codecs-small,input_bytes,size,B,True,1,13997400,13997400,13997400,0,0,13997400,13997400,13997400,13997400
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f13-tuning-nasa-ntrs-pdf-small,input_bytes,size,B,True,1,15375890,15375890,15375890,0,0,15375890,15375890,15375890,15375890
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f14-apache-maven-3916-bin-tarball,input_bytes,size,B,True,1,9278065,9278065,9278065,0,0,9278065,9278065,9278065,9278065
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f14-gen-nested-archives-py,input_bytes,size,B,True,1,4476290,4476290,4476290,0,0,4476290,4476290,4476290,4476290
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f16-alpine-3241-minirootfs-ext4-qcow2,input_bytes,size,B,True,1,9896220,9896220,9896220,0,0,9896220,9896220,9896220,9896220
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f18-tuning-lz4-releases-1-9-to-1-10,input_bytes,size,B,True,2,8893080,8893080,8893080,0,0,8893080,8893080,8893080,8893080
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,validation/f01-validation-redis-7-2-16-git,input_bytes,size,B,True,1,15564620,15564620,15564620,0,0,15564620,15564620,15564620,15564620
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,validation/f02-validation-cjson-cmake-build,input_bytes,size,B,True,1,6141772,6141772,6141772,0,0,6141772,6141772,6141772,6141772
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,validation/f05-validation-rfc-texts,input_bytes,size,B,True,1,3830137,3830137,3830137,0,0,3830137,3830137,3830137,3830137
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,validation/f06-validation-osm-monaco-20250101-xml,input_bytes,size,B,True,2,9284903,9284903,9284903,0,0,9284903,9284903,9284903,9284903
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,validation/f08-validation-sakila-sqlite,input_bytes,size,B,True,1,5791744,5791744,5791744,0,0,5791744,5791744,5791744,5791744
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,validation/f12-validation-fsa-jpeg-edge-cases-small,input_bytes,size,B,True,1,7043701,7043701,7043701,0,0,7043701,7043701,7043701,7043701
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,validation/f13-validation-federal-register-pdf-small,input_bytes,size,B,True,1,15566803,15566803,15566803,0,0,15566803,15566803,15566803,15566803
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,validation/f13-validation-fsa-image-codecs-small,input_bytes,size,B,True,1,10819211,10819211,10819211,0,0,10819211,10819211,10819211,10819211
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,validation/f18-validation-cjson-releases,input_bytes,size,B,True,1,10070828,10070828,10070828,0,0,10070828,10070828,10070828,10070828
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f01-tuning-ripgrep-14-1-1-git,ratio,size,,True,1,0.2192355713,0.2192355713,0.2192355713,0,0,0.2192355713,0.2192355713,0.2192355713,0.2192355713
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f01-tuning-zstd-v1-5-7-git,ratio,size,,True,2,0.3255933172,0.3255933172,0.3255933172,0,0,0.3255933172,0.3255933172,0.3255933172,0.3255933172
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f04-tuning-sourcelike,ratio,size,,True,1,0.5039107113,0.5039107113,0.5039107113,0,0,0.5039107113,0.5039107113,0.5039107113,0.5039107113
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f05-tuning-gen-logs-a-small,ratio,size,,True,1,0.1922261672,0.1922261672,0.1922261672,0,0,0.1922261672,0.1922261672,0.1922261672,0.1922261672
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f06-tuning-census-popest-2023,ratio,size,,True,1,0.4601730151,0.4601730151,0.4601730151,0,0,0.4601730151,0.4601730151,0.4601730151,0.4601730151
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f06-tuning-gen-structured-a-small,ratio,size,,True,2,0.2490187066,0.2490187066,0.2490187066,0,0,0.2490187066,0.2490187066,0.2490187066,0.2490187066
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f07-tuning-gen-numeric-a-small,ratio,size,,True,1,0.655888185,0.655888185,0.655888185,0,0,0.655888185,0.655888185,0.655888185,0.655888185
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f07-tuning-silesia-sao,ratio,size,,True,1,0.735376335,0.735376335,0.735376335,0,0,0.735376335,0.735376335,0.735376335,0.735376335
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f07-tuning-silesia-xray,ratio,size,,True,1,0.7124978759,0.7124978759,0.7124978759,0,0,0.7124978759,0.7124978759,0.7124978759,0.7124978759
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f08-tuning-gen-sqlite-tpch-small,ratio,size,,True,1,0.3476603912,0.3476603912,0.3476603912,0,0,0.3476603912,0.3476603912,0.3476603912,0.3476603912
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f11-alpine-324-apks,ratio,size,,True,1,0.9988549616,0.9988549616,0.9988549616,0,0,0.9988549616,0.9988549616,0.9988549616,0.9988549616
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f12-tuning-kodak-jpeg-edge-cases-small,ratio,size,,True,2,0.7322571671,0.7322571671,0.7322571671,0,0,0.7322571671,0.7322571671,0.7322571671,0.7322571671
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f13-tuning-kodak-image-codecs-small,ratio,size,,True,1,0.9585549459,0.9585549459,0.9585549459,0,0,0.9585549459,0.9585549459,0.9585549459,0.9585549459
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f13-tuning-nasa-ntrs-pdf-small,ratio,size,,True,1,0.9392278431,0.9392278431,0.9392278431,0,0,0.9392278431,0.9392278431,0.9392278431,0.9392278431
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f14-apache-maven-3916-bin-tarball,ratio,size,,True,1,0.9999408282,0.9999408282,0.9999408282,0,0,0.9999408282,0.9999408282,0.9999408282,0.9999408282
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f14-gen-nested-archives-py,ratio,size,,True,1,0.8473867868,0.8473867868,0.8473867868,0,0,0.8473867868,0.8473867868,0.8473867868,0.8473867868
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f16-alpine-3241-minirootfs-ext4-qcow2,ratio,size,,True,1,0.3763469284,0.3763469284,0.3763469284,0,0,0.3763469284,0.3763469284,0.3763469284,0.3763469284
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f18-tuning-lz4-releases-1-9-to-1-10,ratio,size,,True,2,0.2764109847,0.2764109847,0.2764109847,0,0,0.2764109847,0.2764109847,0.2764109847,0.2764109847
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,validation/f01-validation-redis-7-2-16-git,ratio,size,,True,1,0.2657746222,0.2657746222,0.2657746222,0,0,0.2657746222,0.2657746222,0.2657746222,0.2657746222
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,validation/f02-validation-cjson-cmake-build,ratio,size,,True,1,0.33342169,0.33342169,0.33342169,0,0,0.33342169,0.33342169,0.33342169,0.33342169
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,validation/f05-validation-rfc-texts,ratio,size,,True,1,0.2730406249,0.2730406249,0.2730406249,0,0,0.2730406249,0.2730406249,0.2730406249,0.2730406249
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,validation/f06-validation-osm-monaco-20250101-xml,ratio,size,,True,2,0.131005892,0.131005892,0.131005892,0,0,0.131005892,0.131005892,0.131005892,0.131005892
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,validation/f08-validation-sakila-sqlite,ratio,size,,True,1,0.2919063757,0.2919063757,0.2919063757,0,0,0.2919063757,0.2919063757,0.2919063757,0.2919063757
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,validation/f12-validation-fsa-jpeg-edge-cases-small,ratio,size,,True,1,0.6562804128,0.6562804128,0.6562804128,0,0,0.6562804128,0.6562804128,0.6562804128,0.6562804128
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,validation/f13-validation-federal-register-pdf-small,ratio,size,,True,1,0.8168044524,0.8168044524,0.8168044524,0,0,0.8168044524,0.8168044524,0.8168044524,0.8168044524
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,validation/f13-validation-fsa-image-codecs-small,ratio,size,,True,1,0.8907605185,0.8907605185,0.8907605185,0,0,0.8907605185,0.8907605185,0.8907605185,0.8907605185
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,validation/f18-validation-cjson-releases,ratio,size,,True,1,0.3610717014,0.3610717014,0.3610717014,0,0,0.3610717014,0.3610717014,0.3610717014,0.3610717014
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f01-tuning-ripgrep-14-1-1-git,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f01-tuning-zstd-v1-5-7-git,roundtrip_ok,correctness,,True,2,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f04-tuning-sourcelike,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f05-tuning-gen-logs-a-small,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f06-tuning-census-popest-2023,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f06-tuning-gen-structured-a-small,roundtrip_ok,correctness,,True,2,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f07-tuning-gen-numeric-a-small,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f07-tuning-silesia-sao,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f07-tuning-silesia-xray,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f08-tuning-gen-sqlite-tpch-small,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f11-alpine-324-apks,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f12-tuning-kodak-jpeg-edge-cases-small,roundtrip_ok,correctness,,True,2,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f13-tuning-kodak-image-codecs-small,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f13-tuning-nasa-ntrs-pdf-small,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f14-apache-maven-3916-bin-tarball,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f14-gen-nested-archives-py,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f16-alpine-3241-minirootfs-ext4-qcow2,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,tuning/f18-tuning-lz4-releases-1-9-to-1-10,roundtrip_ok,correctness,,True,2,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,validation/f01-validation-redis-7-2-16-git,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,validation/f02-validation-cjson-cmake-build,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,validation/f05-validation-rfc-texts,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,validation/f06-validation-osm-monaco-20250101-xml,roundtrip_ok,correctness,,True,2,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,validation/f08-validation-sakila-sqlite,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,validation/f12-validation-fsa-jpeg-edge-cases-small,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,validation/f13-validation-federal-register-pdf-small,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,validation/f13-validation-fsa-image-codecs-small,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-6,validation/f18-validation-cjson-releases,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-9,tuning/f01-tuning-ripgrep-14-1-1-git,output_bytes,size,B,True,1,659235,659235,659235,0,0,659235,659235,659235,659235
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-9,tuning/f01-tuning-zstd-v1-5-7-git,output_bytes,size,B,True,2,2707643,2707643,2707643,0,0,2707643,2707643,2707643,2707643
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-9,tuning/f04-tuning-sourcelike,output_bytes,size,B,True,1,3588088,3588088,3588088,0,0,3588088,3588088,3588088,3588088
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-9,tuning/f05-tuning-gen-logs-a-small,output_bytes,size,B,True,1,2223712,2223712,2223712,0,0,2223712,2223712,2223712,2223712
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-9,tuning/f06-tuning-census-popest-2023,output_bytes,size,B,True,1,657143,657143,657143,0,0,657143,657143,657143,657143
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,zip-9,tuning/f06-tuning-gen-structured-a-small,output_bytes,size,B,True,2,3475343,3475343,3475343,0,0,3475343,3475343,3475343,3475343
